Gene stable ID	Gene name	Chromosome/scaffold name	Gene Synonym	Gene type	NCBI gene (formerly Entrezgene) ID
FBgn0035415	CG14966	3L	CG14966	protein_coding	38390
FBgn0035415	CG14966	3L	CG14966	protein_coding	38390
FBgn0035415	CG14966	3L	CG14966	protein_coding	38390
FBgn0047135	CG32276	3L	CG32276	protein_coding	251645
FBgn0047135	CG32276	3L	CG32276	protein_coding	251645
FBgn0047135	CG32276	3L	CG32276	protein_coding	251645
FBgn0286567	gry	3L	gry	protein_coding	38391
FBgn0286567	gry	3L	gry	protein_coding	38391
FBgn0286567	gry	3L	gry	protein_coding	38391
FBgn0052271	CG32271	3L	CG32271	protein_coding	38392
FBgn0052271	CG32271	3L	CG32271	protein_coding	38392
FBgn0052271	CG32271	3L	CG32271	protein_coding	38392
FBgn0053159	CG33159	3L	CG33159	protein_coding	318901
FBgn0053159	CG33159	3L	CG33159	protein_coding	318901
FBgn0053159	CG33159	3L	CG33159	protein_coding	318901
FBgn0052277	CG32277	3L	CG32277	protein_coding	38393
FBgn0052277	CG32277	3L	CG32277	protein_coding	38393
FBgn0052277	CG32277	3L	CG32277	protein_coding	38393
FBgn0053160	CG33160	3L	CG33160	protein_coding	326265
FBgn0053160	CG33160	3L	CG33160	protein_coding	326265
FBgn0053160	CG33160	3L	CG33160	protein_coding	326265
FBgn0052269	CG32269	3L	CG32269	protein_coding	3772569
FBgn0052269	CG32269	3L	CG32269	protein_coding	3772569
FBgn0052269	CG32269	3L	CG32269	protein_coding	3772569
FBgn0052270	CG32270	3L	CG32270	protein_coding	3772375
FBgn0052270	CG32270	3L	CG32270	protein_coding	3772375
FBgn0052270	CG32270	3L	CG32270	protein_coding	3772375
FBgn0035420	hob	3L	hob	protein_coding	38395
FBgn0035420	hob	3L	hob	protein_coding	38395
FBgn0035420	hob	3L	hob	protein_coding	38395
FBgn0035421	nSMase	3L	nSMase	protein_coding	38396
FBgn0035421	nSMase	3L	nSMase	protein_coding	38396
FBgn0035421	nSMase	3L	nSMase	protein_coding	38396
FBgn0035422	RpL28	3L	RpL28	protein_coding	38397
FBgn0035422	RpL28	3L	RpL28	protein_coding	38397
FBgn0035422	RpL28	3L	RpL28	protein_coding	38397
FBgn0086068	snoRNA:Or-CD12	3L	snoRNA:Or-CD12	snoRNA	5740674
FBgn0086068	snoRNA:Or-CD12	3L	snoRNA:Or-CD12	snoRNA	5740674
FBgn0086068	snoRNA:Or-CD12	3L	snoRNA:Or-CD12	snoRNA	5740674
FBgn0086069	snoRNA:Me28S-C3351	3L	snoRNA:Me28S-C3351	snoRNA	5740445
FBgn0086069	snoRNA:Me28S-C3351	3L	snoRNA:Me28S-C3351	snoRNA	5740445
FBgn0086069	snoRNA:Me28S-C3351	3L	snoRNA:Me28S-C3351	snoRNA	5740445
FBgn0086070	snoRNA:Or-CD11c	3L	snoRNA:Or-CD11c	snoRNA	5740229
FBgn0086070	snoRNA:Or-CD11c	3L	snoRNA:Or-CD11c	snoRNA	5740229
FBgn0086070	snoRNA:Or-CD11c	3L	snoRNA:Or-CD11c	snoRNA	5740229
FBgn0086071	snoRNA:Or-CD11b	3L	snoRNA:Or-CD11b	snoRNA	5740785
FBgn0086071	snoRNA:Or-CD11b	3L	snoRNA:Or-CD11b	snoRNA	5740785
FBgn0086071	snoRNA:Or-CD11b	3L	snoRNA:Or-CD11b	snoRNA	5740785
FBgn0086072	snoRNA:Or-CD11a	3L	snoRNA:Or-CD11a	snoRNA	5740578
FBgn0086072	snoRNA:Or-CD11a	3L	snoRNA:Or-CD11a	snoRNA	5740578
FBgn0086072	snoRNA:Or-CD11a	3L	snoRNA:Or-CD11a	snoRNA	5740578
FBgn0035423	eIF1	3L	eIF1	protein_coding	38398
FBgn0035423	eIF1	3L	eIF1	protein_coding	38398
FBgn0035423	eIF1	3L	eIF1	protein_coding	38398
FBgn0035424	Larp4B	3L	Larp4B	protein_coding	38399
FBgn0035424	Larp4B	3L	Larp4B	protein_coding	38399
FBgn0035424	Larp4B	3L	Larp4B	protein_coding	38399
FBgn0035425	CG17746	3L	CG17746	protein_coding	38400
FBgn0035425	CG17746	3L	CG17746	protein_coding	38400
FBgn0035425	CG17746	3L	CG17746	protein_coding	38400
FBgn0035426	CG12078	3L	CG12078	protein_coding	38401
FBgn0035426	CG12078	3L	CG12078	protein_coding	38401
FBgn0035426	CG12078	3L	CG12078	protein_coding	38401
FBgn0266973	lncRNA:CR45424	3L	lncRNA:CR45424	ncRNA	19835465
FBgn0266973	lncRNA:CR45424	3L	lncRNA:CR45424	ncRNA	19835465
FBgn0266973	lncRNA:CR45424	3L	lncRNA:CR45424	ncRNA	19835465
FBgn0263246	CG43389	3L	CG43389	protein_coding	12798574
FBgn0263246	CG43389	3L	CG43389	protein_coding	12798574
FBgn0263246	CG43389	3L	CG43389	protein_coding	12798574
FBgn0263617	lncRNA:CR43626	3L	lncRNA:CR43626	ncRNA	12798575
FBgn0263617	lncRNA:CR43626	3L	lncRNA:CR43626	ncRNA	12798575
FBgn0263617	lncRNA:CR43626	3L	lncRNA:CR43626	ncRNA	12798575
FBgn0262368	mir-282	3L	mir-282	pre_miRNA	12798576
FBgn0262368	mir-282	3L	mir-282	pre_miRNA	12798576
FBgn0262368	mir-282	3L	mir-282	pre_miRNA	12798576
FBgn0035427	ckd	3L	ckd	protein_coding	38402
FBgn0035427	ckd	3L	ckd	protein_coding	38402
FBgn0035427	ckd	3L	ckd	protein_coding	38402
FBgn0085294	CG34265	3L	CG34265	protein_coding	5740186
FBgn0085294	CG34265	3L	CG34265	protein_coding	5740186
FBgn0085294	CG34265	3L	CG34265	protein_coding	5740186
FBgn0035428	CG14960	3L	CG14960	protein_coding	38403
FBgn0035428	CG14960	3L	CG14960	protein_coding	38403
FBgn0035428	CG14960	3L	CG14960	protein_coding	38403
FBgn0035429	CG12017	3L	CG12017	protein_coding	38404
FBgn0035429	CG12017	3L	CG12017	protein_coding	38404
FBgn0035429	CG12017	3L	CG12017	protein_coding	38404
FBgn0035430	CG12009	3L	CG12009	protein_coding	38405
FBgn0035430	CG12009	3L	CG12009	protein_coding	38405
FBgn0035430	CG12009	3L	CG12009	protein_coding	38405
FBgn0262269	mir-955	3L	mir-955	pre_miRNA	12798577
FBgn0262269	mir-955	3L	mir-955	pre_miRNA	12798577
FBgn0262269	mir-955	3L	mir-955	pre_miRNA	12798577
FBgn0035431	CG14968	3L	CG14968	protein_coding	38406
FBgn0035431	CG14968	3L	CG14968	protein_coding	38406
FBgn0035431	CG14968	3L	CG14968	protein_coding	38406
FBgn0035432	ZnT63C	3L	ZnT63C	protein_coding	38407
FBgn0035432	ZnT63C	3L	ZnT63C	protein_coding	38407
FBgn0035432	ZnT63C	3L	ZnT63C	protein_coding	38407
FBgn0052279	Drsl2	3L	Drsl2	protein_coding	38408
FBgn0052279	Drsl2	3L	Drsl2	protein_coding	38408
FBgn0052279	Drsl2	3L	Drsl2	protein_coding	38408
FBgn0052283	Drsl3	3L	Drsl3	protein_coding	317955
FBgn0052283	Drsl3	3L	Drsl3	protein_coding	317955
FBgn0052283	Drsl3	3L	Drsl3	protein_coding	317955
FBgn0052282	Drsl4	3L	Drsl4	protein_coding	317954
FBgn0052282	Drsl4	3L	Drsl4	protein_coding	317954
FBgn0052282	Drsl4	3L	Drsl4	protein_coding	317954
FBgn0035434	Drsl5	3L	Drsl5	protein_coding	38409
FBgn0035434	Drsl5	3L	Drsl5	protein_coding	38409
FBgn0035434	Drsl5	3L	Drsl5	protein_coding	38409
FBgn0035435	PIG-C	3L	PIG-C	protein_coding	38410
FBgn0035435	PIG-C	3L	PIG-C	protein_coding	38410
FBgn0035435	PIG-C	3L	PIG-C	protein_coding	38410
FBgn0035436	CG12016	3L	CG12016	protein_coding	38411
FBgn0035436	CG12016	3L	CG12016	protein_coding	38411
FBgn0035436	CG12016	3L	CG12016	protein_coding	38411
FBgn0259933	CG42456	3L	CG42456	protein_coding	8674033
FBgn0259933	CG42456	3L	CG42456	protein_coding	8674033
FBgn0259933	CG42456	3L	CG42456	protein_coding	8674033
FBgn0035437	Strip	3L	Strip	protein_coding	38412
FBgn0035437	Strip	3L	Strip	protein_coding	38412
FBgn0035437	Strip	3L	Strip	protein_coding	38412
FBgn0035438	PHGPx	3L	PHGPx	protein_coding	38413
FBgn0035438	PHGPx	3L	PHGPx	protein_coding	38413
FBgn0035438	PHGPx	3L	PHGPx	protein_coding	38413
FBgn0266929	lncRNA:CR45380	3L	lncRNA:CR45380	ncRNA	19835806
FBgn0266929	lncRNA:CR45380	3L	lncRNA:CR45380	ncRNA	19835806
FBgn0266929	lncRNA:CR45380	3L	lncRNA:CR45380	ncRNA	19835806
FBgn0035439	CG14961	3L	CG14961	protein_coding	38414
FBgn0035439	CG14961	3L	CG14961	protein_coding	38414
FBgn0035439	CG14961	3L	CG14961	protein_coding	38414
FBgn0035440	CG14969	3L	CG14969	protein_coding	38415
FBgn0035440	CG14969	3L	CG14969	protein_coding	38415
FBgn0035440	CG14969	3L	CG14969	protein_coding	38415
FBgn0052274	Drsl1	3L	Drsl1	protein_coding	326207
FBgn0052274	Drsl1	3L	Drsl1	protein_coding	326207
FBgn0052274	Drsl1	3L	Drsl1	protein_coding	326207
FBgn0052268	Drsl6	3L	Drsl6	protein_coding	38416
FBgn0052268	Drsl6	3L	Drsl6	protein_coding	38416
FBgn0052268	Drsl6	3L	Drsl6	protein_coding	38416
FBgn0004167	kst	3L	kst	protein_coding	38418
FBgn0004167	kst	3L	kst	protein_coding	38418
FBgn0004167	kst	3L	kst	protein_coding	38418
FBgn0283461	Drs	3L	Drs	protein_coding	38419
FBgn0283461	Drs	3L	Drs	protein_coding	38419
FBgn0283461	Drs	3L	Drs	protein_coding	38419
FBgn0027616	Ythdc1	3L	Ythdc1	protein_coding	38420
FBgn0027616	Ythdc1	3L	Ythdc1	protein_coding	38420
FBgn0027616	Ythdc1	3L	Ythdc1	protein_coding	38420
FBgn0035443	CG12010	3L	CG12010	protein_coding	38421
FBgn0035443	CG12010	3L	CG12010	protein_coding	38421
FBgn0035443	CG12010	3L	CG12010	protein_coding	38421
FBgn0035444	CG12012	3L	CG12012	protein_coding	38422
FBgn0035444	CG12012	3L	CG12012	protein_coding	38422
FBgn0035444	CG12012	3L	CG12012	protein_coding	38422
FBgn0035445	Ids	3L	Ids	protein_coding	38423
FBgn0035445	Ids	3L	Ids	protein_coding	38423
FBgn0035445	Ids	3L	Ids	protein_coding	38423
FBgn0267301	lncRNA:CR45737	3L	lncRNA:CR45737	ncRNA	19835496
FBgn0267301	lncRNA:CR45737	3L	lncRNA:CR45737	ncRNA	19835496
FBgn0267301	lncRNA:CR45737	3L	lncRNA:CR45737	ncRNA	19835496
FBgn0014388	sty	3L	sty	protein_coding	38424
FBgn0014388	sty	3L	sty	protein_coding	38424
FBgn0014388	sty	3L	sty	protein_coding	38424
FBgn0262260	mir-2282	3L	mir-2282	pre_miRNA	12798578
FBgn0262260	mir-2282	3L	mir-2282	pre_miRNA	12798578
FBgn0262260	mir-2282	3L	mir-2282	pre_miRNA	12798578
FBgn0026259	eIF5B	3L	eIF5B	protein_coding	44261
FBgn0026259	eIF5B	3L	eIF5B	protein_coding	44261
FBgn0026259	eIF5B	3L	eIF5B	protein_coding	44261
FBgn0287594	CG46463	3L	CG46463	protein_coding	
FBgn0287594	CG46463	3L	CG46463	protein_coding	
FBgn0287594	CG46463	3L	CG46463	protein_coding	
FBgn0041164	armi	3L	armi	protein_coding	38427
FBgn0041164	armi	3L	armi	protein_coding	38427
FBgn0041164	armi	3L	armi	protein_coding	38427
FBgn0010317	CycJ	3L	CycJ	protein_coding	38428
FBgn0010317	CycJ	3L	CycJ	protein_coding	38428
FBgn0010317	CycJ	3L	CycJ	protein_coding	38428
FBgn0035449	CG14971	3L	CG14971	protein_coding	38429
FBgn0035449	CG14971	3L	CG14971	protein_coding	38429
FBgn0035449	CG14971	3L	CG14971	protein_coding	38429
FBgn0052267	CG32267	3L	CG32267	protein_coding	317946
FBgn0052267	CG32267	3L	CG32267	protein_coding	317946
FBgn0052267	CG32267	3L	CG32267	protein_coding	317946
FBgn0259224	CG42324	3L	CG42324	protein_coding	38430
FBgn0259224	CG42324	3L	CG42324	protein_coding	38430
FBgn0259224	CG42324	3L	CG42324	protein_coding	38430
FBgn0262484	CG43074	3L	CG43074	protein_coding	12798579
FBgn0262484	CG43074	3L	CG43074	protein_coding	12798579
FBgn0262484	CG43074	3L	CG43074	protein_coding	12798579
FBgn0001254	ImpE2	3L	ImpE2	protein_coding	38432
FBgn0001254	ImpE2	3L	ImpE2	protein_coding	38432
FBgn0001254	ImpE2	3L	ImpE2	protein_coding	38432
FBgn0005640	Eip63E	3L	Eip63E	protein_coding	38433
FBgn0005640	Eip63E	3L	Eip63E	protein_coding	38433
FBgn0005640	Eip63E	3L	Eip63E	protein_coding	38433
FBgn0266403	lncRNA:CR45043	3L	lncRNA:CR45043	ncRNA	19835992
FBgn0266403	lncRNA:CR45043	3L	lncRNA:CR45043	ncRNA	19835992
FBgn0266403	lncRNA:CR45043	3L	lncRNA:CR45043	ncRNA	19835992
FBgn0267470	lncRNA:CR45820	3L	lncRNA:CR45820	ncRNA	26067148
FBgn0267470	lncRNA:CR45820	3L	lncRNA:CR45820	ncRNA	26067148
FBgn0267470	lncRNA:CR45820	3L	lncRNA:CR45820	ncRNA	26067148
FBgn0053504	snRNA:U7	3L	snRNA:U7	snRNA	3772175
FBgn0053504	snRNA:U7	3L	snRNA:U7	snRNA	3772175
FBgn0053504	snRNA:U7	3L	snRNA:U7	snRNA	3772175
FBgn0035452	CG10359	3L	CG10359	protein_coding	38434
FBgn0035452	CG10359	3L	CG10359	protein_coding	38434
FBgn0035452	CG10359	3L	CG10359	protein_coding	38434
FBgn0035453	CG10357	3L	CG10357	protein_coding	38435
FBgn0035453	CG10357	3L	CG10357	protein_coding	38435
FBgn0035453	CG10357	3L	CG10357	protein_coding	38435
FBgn0040694	CG14974	3L	CG14974	protein_coding	50167
FBgn0040694	CG14974	3L	CG14974	protein_coding	50167
FBgn0040694	CG14974	3L	CG14974	protein_coding	50167
FBgn0263239	dar1	3L	dar1	protein_coding	38436
FBgn0263239	dar1	3L	dar1	protein_coding	38436
FBgn0263239	dar1	3L	dar1	protein_coding	38436
FBgn0035455	CG10862	3L	CG10862	protein_coding	38437
FBgn0035455	CG10862	3L	CG10862	protein_coding	38437
FBgn0035455	CG10862	3L	CG10862	protein_coding	38437
FBgn0262544	CG43098	3L	CG43098	protein_coding	12798585
FBgn0262544	CG43098	3L	CG43098	protein_coding	12798585
FBgn0262544	CG43098	3L	CG43098	protein_coding	12798585
FBgn0263495	lncRNA:CR43484	3L	lncRNA:CR43484	ncRNA	12798586
FBgn0263495	lncRNA:CR43484	3L	lncRNA:CR43484	ncRNA	12798586
FBgn0263495	lncRNA:CR43484	3L	lncRNA:CR43484	ncRNA	12798586
FBgn0263496	lncRNA:CR43485	3L	lncRNA:CR43485	ncRNA	12798587
FBgn0263496	lncRNA:CR43485	3L	lncRNA:CR43485	ncRNA	12798587
FBgn0263496	lncRNA:CR43485	3L	lncRNA:CR43485	ncRNA	12798587
FBgn0267235	lncRNA:CR45675	3L	lncRNA:CR45675	ncRNA	19835106
FBgn0267235	lncRNA:CR45675	3L	lncRNA:CR45675	ncRNA	19835106
FBgn0267235	lncRNA:CR45675	3L	lncRNA:CR45675	ncRNA	19835106
FBgn0262535	CG43089	3L	CG43089	protein_coding	12798588
FBgn0262535	CG43089	3L	CG43089	protein_coding	12798588
FBgn0262535	CG43089	3L	CG43089	protein_coding	12798588
FBgn0052264	CG32264	3L	CG32264	protein_coding	38438
FBgn0052264	CG32264	3L	CG32264	protein_coding	38438
FBgn0052264	CG32264	3L	CG32264	protein_coding	38438
FBgn0035458	ppk27	3L	ppk27	protein_coding	38440
FBgn0035458	ppk27	3L	ppk27	protein_coding	38440
FBgn0035458	ppk27	3L	ppk27	protein_coding	38440
FBgn0052266	CG32266	3L	CG32266	protein_coding	317945
FBgn0052266	CG32266	3L	CG32266	protein_coding	317945
FBgn0052266	CG32266	3L	CG32266	protein_coding	317945
FBgn0035461	ntc	3L	ntc	protein_coding	38443
FBgn0035461	ntc	3L	ntc	protein_coding	38443
FBgn0035461	ntc	3L	ntc	protein_coding	38443
FBgn0035462	IntS10	3L	IntS10	protein_coding	38444
FBgn0035462	IntS10	3L	IntS10	protein_coding	38444
FBgn0035462	IntS10	3L	IntS10	protein_coding	38444
FBgn0052262	CG32262	3L	CG32262	protein_coding	38445
FBgn0052262	CG32262	3L	CG32262	protein_coding	38445
FBgn0052262	CG32262	3L	CG32262	protein_coding	38445
FBgn0052263	CG32263	3L	CG32263	protein_coding	317944
FBgn0052263	CG32263	3L	CG32263	protein_coding	317944
FBgn0052263	CG32263	3L	CG32263	protein_coding	317944
FBgn0035464	PIG-B	3L	PIG-B	protein_coding	38446
FBgn0035464	PIG-B	3L	PIG-B	protein_coding	38446
FBgn0035464	PIG-B	3L	PIG-B	protein_coding	38446
FBgn0004888	Scsalpha1	3L	Scsalpha1	protein_coding	38447
FBgn0004888	Scsalpha1	3L	Scsalpha1	protein_coding	38447
FBgn0004888	Scsalpha1	3L	Scsalpha1	protein_coding	38447
FBgn0264553	lncRNA:CR43932	3L	lncRNA:CR43932	ncRNA	14462827
FBgn0264553	lncRNA:CR43932	3L	lncRNA:CR43932	ncRNA	14462827
FBgn0264553	lncRNA:CR43932	3L	lncRNA:CR43932	ncRNA	14462827
FBgn0266394	lncRNA:CR45034	3L	lncRNA:CR45034	ncRNA	19835377
FBgn0266394	lncRNA:CR45034	3L	lncRNA:CR45034	ncRNA	19835377
FBgn0266394	lncRNA:CR45034	3L	lncRNA:CR45034	ncRNA	19835377
FBgn0015585	Acp63F	3L	Acp63F	protein_coding	38448
FBgn0015585	Acp63F	3L	Acp63F	protein_coding	38448
FBgn0015585	Acp63F	3L	Acp63F	protein_coding	38448
FBgn0004875	enc	3L	enc	protein_coding	44543
FBgn0004875	enc	3L	enc	protein_coding	44543
FBgn0004875	enc	3L	enc	protein_coding	44543
FBgn0064227	Rdh	3L	Rdh	protein_coding	2769007
FBgn0064227	Rdh	3L	Rdh	protein_coding	2769007
FBgn0064227	Rdh	3L	Rdh	protein_coding	2769007
FBgn0013751	Awh	3L	Awh	protein_coding	38451
FBgn0013751	Awh	3L	Awh	protein_coding	38451
FBgn0013751	Awh	3L	Awh	protein_coding	38451
FBgn0266928	lncRNA:CR45379	3L	lncRNA:CR45379	ncRNA	19835071
FBgn0266928	lncRNA:CR45379	3L	lncRNA:CR45379	ncRNA	19835071
FBgn0266928	lncRNA:CR45379	3L	lncRNA:CR45379	ncRNA	19835071
FBgn0264518	lncRNA:CR43917	3L	lncRNA:CR43917	ncRNA	14462828
FBgn0264518	lncRNA:CR43917	3L	lncRNA:CR43917	ncRNA	14462828
FBgn0264518	lncRNA:CR43917	3L	lncRNA:CR43917	ncRNA	14462828
FBgn0266971	lncRNA:CR45422	3L	lncRNA:CR45422	ncRNA	19836176
FBgn0266971	lncRNA:CR45422	3L	lncRNA:CR45422	ncRNA	19836176
FBgn0266971	lncRNA:CR45422	3L	lncRNA:CR45422	ncRNA	19836176
FBgn0026592	Fie	3L	Fie	protein_coding	38452
FBgn0026592	Fie	3L	Fie	protein_coding	38452
FBgn0026592	Fie	3L	Fie	protein_coding	38452
FBgn0083987	snRNA:U11	3L	snRNA:U11	snRNA	4379906
FBgn0083987	snRNA:U11	3L	snRNA:U11	snRNA	4379906
FBgn0083987	snRNA:U11	3L	snRNA:U11	snRNA	4379906
FBgn0035468	Gr63a	3L	Gr63a	protein_coding	38453
FBgn0035468	Gr63a	3L	Gr63a	protein_coding	38453
FBgn0035468	Gr63a	3L	Gr63a	protein_coding	38453
FBgn0035469	CG14977	3L	CG14977	protein_coding	38454
FBgn0035469	CG14977	3L	CG14977	protein_coding	38454
FBgn0035469	CG14977	3L	CG14977	protein_coding	38454
FBgn0035470	Ccz1	3L	Ccz1	protein_coding	38455
FBgn0035470	Ccz1	3L	Ccz1	protein_coding	38455
FBgn0035470	Ccz1	3L	Ccz1	protein_coding	38455
FBgn0003943	Ubi-p63E	3L	Ubi-p63E	protein_coding	38456
FBgn0003943	Ubi-p63E	3L	Ubi-p63E	protein_coding	38456
FBgn0003943	Ubi-p63E	3L	Ubi-p63E	protein_coding	38456
FBgn0035471	Sc2	3L	Sc2	protein_coding	38457
FBgn0035471	Sc2	3L	Sc2	protein_coding	38457
FBgn0035471	Sc2	3L	Sc2	protein_coding	38457
FBgn0041147	ida	3L	ida	protein_coding	45574
FBgn0041147	ida	3L	ida	protein_coding	45574
FBgn0041147	ida	3L	ida	protein_coding	45574
FBgn0035473	mge	3L	mge	protein_coding	38459
FBgn0035473	mge	3L	mge	protein_coding	38459
FBgn0035473	mge	3L	mge	protein_coding	38459
FBgn0004910	Eip63F-1	3L	Eip63F-1	protein_coding	47878
FBgn0004910	Eip63F-1	3L	Eip63F-1	protein_coding	47878
FBgn0004910	Eip63F-1	3L	Eip63F-1	protein_coding	47878
FBgn0004911	asRNA:Eig63F-2	3L	asRNA:Eig63F-2	ncRNA	4379905
FBgn0004911	asRNA:Eig63F-2	3L	asRNA:Eig63F-2	ncRNA	4379905
FBgn0004911	asRNA:Eig63F-2	3L	asRNA:Eig63F-2	ncRNA	4379905
FBgn0035475	CG10866	3L	CG10866	protein_coding	38461
FBgn0035475	CG10866	3L	CG10866	protein_coding	38461
FBgn0035475	CG10866	3L	CG10866	protein_coding	38461
FBgn0035476	CG12766	3L	CG12766	protein_coding	38462
FBgn0035476	CG12766	3L	CG12766	protein_coding	38462
FBgn0035476	CG12766	3L	CG12766	protein_coding	38462
FBgn0264517	asRNA:CR43916	3L	asRNA:CR43916	ncRNA	14462829
FBgn0264517	asRNA:CR43916	3L	asRNA:CR43916	ncRNA	14462829
FBgn0264517	asRNA:CR43916	3L	asRNA:CR43916	ncRNA	14462829
FBgn0027552	CG10863	3L	CG10863	protein_coding	38463
FBgn0027552	CG10863	3L	CG10863	protein_coding	38463
FBgn0027552	CG10863	3L	CG10863	protein_coding	38463
FBgn0035477	CG14982	3L	CG14982	protein_coding	38464
FBgn0035477	CG14982	3L	CG14982	protein_coding	38464
FBgn0035477	CG14982	3L	CG14982	protein_coding	38464
FBgn0035478	CG10853	3L	CG10853	protein_coding	38465
FBgn0035478	CG10853	3L	CG10853	protein_coding	38465
FBgn0035478	CG10853	3L	CG10853	protein_coding	38465
FBgn0035479	CG14983	3L	CG14983	protein_coding	38466
FBgn0035479	CG14983	3L	CG14983	protein_coding	38466
FBgn0035479	CG14983	3L	CG14983	protein_coding	38466
FBgn0035480	CG14984	3L	CG14984	protein_coding	38467
FBgn0035480	CG14984	3L	CG14984	protein_coding	38467
FBgn0035480	CG14984	3L	CG14984	protein_coding	38467
FBgn0035481	CG12605	3L	CG12605	protein_coding	38468
FBgn0035481	CG12605	3L	CG12605	protein_coding	38468
FBgn0035481	CG12605	3L	CG12605	protein_coding	38468
FBgn0264516	CG43915	3L	CG43915	protein_coding	14462830
FBgn0264516	CG43915	3L	CG43915	protein_coding	14462830
FBgn0264516	CG43915	3L	CG43915	protein_coding	14462830
FBgn0004880	scrt	3L	scrt	protein_coding	38469
FBgn0004880	scrt	3L	scrt	protein_coding	38469
FBgn0004880	scrt	3L	scrt	protein_coding	38469
FBgn0035482	CG14985	3L	CG14985	protein_coding	38470
FBgn0035482	CG14985	3L	CG14985	protein_coding	38470
FBgn0035482	CG14985	3L	CG14985	protein_coding	38470
FBgn0004895	FoxL1	3L	FoxL1	protein_coding	38471
FBgn0004895	FoxL1	3L	FoxL1	protein_coding	38471
FBgn0004895	FoxL1	3L	FoxL1	protein_coding	38471
FBgn0035483	Mul1	3L	Mul1	protein_coding	38472
FBgn0035483	Mul1	3L	Mul1	protein_coding	38472
FBgn0035483	Mul1	3L	Mul1	protein_coding	38472
FBgn0035484	CG11594	3L	CG11594	protein_coding	38473
FBgn0035484	CG11594	3L	CG11594	protein_coding	38473
FBgn0035484	CG11594	3L	CG11594	protein_coding	38473
FBgn0045479	Gr64a	3L	Gr64a	protein_coding	117481
FBgn0045479	Gr64a	3L	Gr64a	protein_coding	117481
FBgn0045479	Gr64a	3L	Gr64a	protein_coding	117481
FBgn0045477	Gr64c	3L	Gr64c	protein_coding	117479
FBgn0045477	Gr64c	3L	Gr64c	protein_coding	117479
FBgn0045477	Gr64c	3L	Gr64c	protein_coding	117479
FBgn0045478	Gr64b	3L	Gr64b	protein_coding	117480
FBgn0045478	Gr64b	3L	Gr64b	protein_coding	117480
FBgn0045478	Gr64b	3L	Gr64b	protein_coding	117480
FBgn0035486	Gr64d	3L	Gr64d	protein_coding	3772638
FBgn0035486	Gr64d	3L	Gr64d	protein_coding	3772638
FBgn0035486	Gr64d	3L	Gr64d	protein_coding	3772638
FBgn0045476	Gr64e	3L	Gr64e	protein_coding	3771916
FBgn0045476	Gr64e	3L	Gr64e	protein_coding	3771916
FBgn0045476	Gr64e	3L	Gr64e	protein_coding	3771916
FBgn0266402	asRNA:CR45042	3L	asRNA:CR45042	ncRNA	19834798
FBgn0266402	asRNA:CR45042	3L	asRNA:CR45042	ncRNA	19834798
FBgn0266402	asRNA:CR45042	3L	asRNA:CR45042	ncRNA	19834798
FBgn0052255	Gr64f	3L	Gr64f	protein_coding	117477
FBgn0052255	Gr64f	3L	Gr64f	protein_coding	117477
FBgn0052255	Gr64f	3L	Gr64f	protein_coding	117477
FBgn0035488	CG11593	3L	CG11593	protein_coding	38477
FBgn0035488	CG11593	3L	CG11593	protein_coding	38477
FBgn0035488	CG11593	3L	CG11593	protein_coding	38477
FBgn0263832	Rcd5	3L	Rcd5	protein_coding	38478
FBgn0263832	Rcd5	3L	Rcd5	protein_coding	38478
FBgn0263832	Rcd5	3L	Rcd5	protein_coding	38478
FBgn0035490	CG1136	3L	CG1136	protein_coding	38479
FBgn0035490	CG1136	3L	CG1136	protein_coding	38479
FBgn0035490	CG1136	3L	CG1136	protein_coding	38479
FBgn0035491	Dpy-30L2	3L	Dpy-30L2	protein_coding	38480
FBgn0035491	Dpy-30L2	3L	Dpy-30L2	protein_coding	38480
FBgn0035491	Dpy-30L2	3L	Dpy-30L2	protein_coding	38480
FBgn0042179	Ugt305A1	3L	Ugt305A1	protein_coding	59217
FBgn0042179	Ugt305A1	3L	Ugt305A1	protein_coding	59217
FBgn0042179	Ugt305A1	3L	Ugt305A1	protein_coding	59217
FBgn0000449	dib	3L	dib	protein_coding	45282
FBgn0000449	dib	3L	dib	protein_coding	45282
FBgn0000449	dib	3L	dib	protein_coding	45282
FBgn0024179	wit	3L	wit	protein_coding	44096
FBgn0024179	wit	3L	wit	protein_coding	44096
FBgn0024179	wit	3L	wit	protein_coding	44096
FBgn0052259	CG32259	3L	CG32259	protein_coding	317942
FBgn0052259	CG32259	3L	CG32259	protein_coding	317942
FBgn0052259	CG32259	3L	CG32259	protein_coding	317942
FBgn0016013	Faa	3L	Faa	protein_coding	45577
FBgn0016013	Faa	3L	Faa	protein_coding	45577
FBgn0016013	Faa	3L	Faa	protein_coding	45577
FBgn0004516	Gad1	3L	Gad1	protein_coding	38484
FBgn0004516	Gad1	3L	Gad1	protein_coding	38484
FBgn0004516	Gad1	3L	Gad1	protein_coding	38484
FBgn0035495	CG14989	3L	CG14989	protein_coding	38485
FBgn0035495	CG14989	3L	CG14989	protein_coding	38485
FBgn0035495	CG14989	3L	CG14989	protein_coding	38485
FBgn0035496	CG14990	3L	CG14990	protein_coding	38486
FBgn0035496	CG14990	3L	CG14990	protein_coding	38486
FBgn0035496	CG14990	3L	CG14990	protein_coding	38486
