NCBI gene (formerly Entrezgene) ID	Gene stable ID	Chromosome/scaffold name	Gene Synonym	Gene type	Gene name
59105	ENSRNOG00000042524	10	Mca32	protein_coding	Milr1
	ENSRNOG00000028561	2		pseudogene	AABR07011672.1
94201	ENSRNOG00000025602	7	LOC100362034	protein_coding	Cdk4
94201	ENSRNOG00000025602	7	PSK-J3	protein_coding	Cdk4
84427	ENSRNOG00000006990	10	MGC93307	protein_coding	Grb7
	ENSRNOG00000069814	7		lncRNA	
	ENSRNOG00000063840	10		protein_coding	
498089	ENSRNOG00000023400	11	LOC498089	protein_coding	Dtx3l
498089	ENSRNOG00000023400	11	RGD1565144	protein_coding	Dtx3l
	ENSRNOG00000069200	1		protein_coding	
313225	ENSRNOG00000008027	5	LOC313225	protein_coding	Cavin4
313225	ENSRNOG00000008027	5	Murc	protein_coding	Cavin4
313225	ENSRNOG00000008027	5	RGD1310395	protein_coding	Cavin4
	ENSRNOG00000070066	7		lncRNA	
304485	ENSRNOG00000001270	12	LOC304485	protein_coding	Hvcn1
304485	ENSRNOG00000001270	12	RGD1310788	protein_coding	Hvcn1
	ENSRNOG00000069473	11		pseudogene	
	ENSRNOG00000069823	10		protein_coding	
316531	ENSRNOG00000003597	9	MGC94628	protein_coding	Tuba4a
316531	ENSRNOG00000003597	9	Tuba4	protein_coding	Tuba4a
64157	ENSRNOG00000014613	2	DDAH-1	protein_coding	Ddah1
25363	ENSRNOG00000018114	10	MGC93660	protein_coding	Acadvl
25363	ENSRNOG00000018114	10	VLCAD	protein_coding	Acadvl
25363	ENSRNOG00000018114	10	VLCAD, very-long-chain acyl-CoA dehydrogenase	protein_coding	Acadvl
	ENSRNOG00000069439	1		protein_coding	
58857	ENSRNOG00000014765	9	VAMP-A	protein_coding	Vapa
58857	ENSRNOG00000014765	9	VAP-33	protein_coding	Vapa
58857	ENSRNOG00000014765	9	VAP-A	protein_coding	Vapa
302973	ENSRNOG00000050057	10	LOC302973	protein_coding	Abca3
	ENSRNOG00000063136	7		lncRNA	
	ENSRNOG00000066049	7		lncRNA	
287753	ENSRNOG00000005104	10	Imp5	protein_coding	Sppl2c
287753	ENSRNOG00000005104	10	LOC287753	protein_coding	Sppl2c
287753	ENSRNOG00000005104	10	RGD1560562	protein_coding	Sppl2c
191573	ENSRNOG00000005723	5	chi-1	protein_coding	Grin3a
191573	ENSRNOG00000005723	5	GluN3A	protein_coding	Grin3a
191573	ENSRNOG00000005723	5	NMDAR-L	protein_coding	Grin3a
191573	ENSRNOG00000005723	5	NMDAR-L1	protein_coding	Grin3a
191573	ENSRNOG00000005723	5	NMDAR3A	protein_coding	Grin3a
191573	ENSRNOG00000005723	5	NR3	protein_coding	Grin3a
191573	ENSRNOG00000005723	5	NR3 ,chi-1	protein_coding	Grin3a
191573	ENSRNOG00000005723	5	NR3 chi-1	protein_coding	Grin3a
191573	ENSRNOG00000005723	5	NR3A	protein_coding	Grin3a
287513	ENSRNOG00000063987	10		protein_coding	Olr1513
293364	ENSRNOG00000071029	1		protein_coding	Olr217
313583	ENSRNOG00000007629	5	LOC313583	protein_coding	Sf3a3
313583	ENSRNOG00000007629	5	LRRGT00093	protein_coding	Sf3a3
313583	ENSRNOG00000007629	5	MGC116354	protein_coding	Sf3a3
363710	ENSRNOG00000067870	10	ratchr10_random-311207-310245_ORF	protein_coding	Olr1525
287080	ENSRNOG00000067870	10	ratchr10_random-311207-310245_ORF	protein_coding	Olr1525
	ENSRNOG00000066987	9		pseudogene	
	ENSRNOG00000069400	7		lncRNA	
691931	ENSRNOG00000010875	2	LOC691931	protein_coding	Fam241a
300240	ENSRNOG00000007756	7	MGC94201	protein_coding	Atg101
300240	ENSRNOG00000007756	7	RGD1359310	protein_coding	Atg101
25113	ENSRNOG00000059605	7	Den	protein_coding	Ddn
120095328	ENSRNOG00000063600	10		protein_coding	Olfr389
	ENSRNOG00000061299	1		protein_coding	Hbb-bs
	ENSRNOG00000069872	7		lncRNA	
102551846	ENSRNOG00000007655	10	LOC102551846	protein_coding	Zfp174
102551846	ENSRNOG00000007655	10	LOC287074	protein_coding	Zfp174
102551846	ENSRNOG00000007655	10	Znf174	protein_coding	Zfp174
362890	ENSRNOG00000025592	7	LOC362890	protein_coding	Tspan31
362890	ENSRNOG00000025592	7	MGC105551	protein_coding	Tspan31
362890	ENSRNOG00000025592	7	Sas	protein_coding	Tspan31
313375	ENSRNOG00000031004	5	CYP2J2	protein_coding	Cyp2j4
313375	ENSRNOG00000031004	5	CYPIIJ4	protein_coding	Cyp2j4
65210	ENSRNOG00000031004	5	CYP2J2	protein_coding	Cyp2j4
65210	ENSRNOG00000031004	5	CYPIIJ4	protein_coding	Cyp2j4
303511	ENSRNOG00000007200	10	LOC303511	protein_coding	Ikzf3
303511	ENSRNOG00000007200	10	Zfpn1a3	protein_coding	Ikzf3
	ENSRNOG00000064054	7		lncRNA	
287514	ENSRNOG00000063645	10	ratchr10-61507754-61506810_ORF	protein_coding	Olr1514
405020	ENSRNOG00000070697	9		protein_coding	Olr1353
	ENSRNOG00000068019	7		lncRNA	
	ENSRNOG00000070394	1		protein_coding	
301009	ENSRNOG00000031816	8	LOC301009	protein_coding	Nckipsd
	ENSRNOG00000067248	9		protein_coding	
360720	ENSRNOG00000026085	11	LOC360720	protein_coding	Rabl3
	ENSRNOG00000070332	7		lncRNA	
83833	ENSRNOG00000010557	10	BAF60b	protein_coding	Smarcd2
	ENSRNOG00000032715	2		protein_coding	AABR07010705.1
171400	ENSRNOG00000006331	8	rELO1	protein_coding	Elovl5
288010	ENSRNOG00000031669	11	LOC288010	protein_coding	Lpp
288010	ENSRNOG00000031669	11	LOC360732	protein_coding	Lpp
287520	ENSRNOG00000069725	10	ratchr10-61568686-61569657_ORF	protein_coding	Olr1516
406024	ENSRNOG00000068571	9		protein_coding	Olr1347
	ENSRNOG00000070691	7		lncRNA	
	ENSRNOG00000002789	9		protein_coding	AABR07039648.1
316777	ENSRNOG00000027916	9	MGC94320	protein_coding	Txndc2
94164	ENSRNOG00000030879	1	Glnb2	protein_coding	Hbg1
94164	ENSRNOG00000030879	1	Hbb-y	protein_coding	Hbg1
94164	ENSRNOG00000030879	1	Hbe1	protein_coding	Hbg1
300266	ENSRNOG00000036841	7	LOC300266	protein_coding	Cbx5
302954	ENSRNOG00000039773	10	Or2c1	protein_coding	Olr1356
	ENSRNOG00000066421	7		lncRNA	
120100609	ENSRNOG00000063693	2		protein_coding	
	ENSRNOG00000068569	7		lncRNA	
303596	ENSRNOG00000007084	10	LOC303596	protein_coding	Marchf10
303596	ENSRNOG00000007084	10	MARCH-X	protein_coding	Marchf10
303596	ENSRNOG00000007084	10	March10	protein_coding	Marchf10
303596	ENSRNOG00000007084	10	RGD1311692	protein_coding	Marchf10
303596	ENSRNOG00000007084	10	Rnf190	protein_coding	Marchf10
502359	ENSRNOG00000030784	1	Glnb3	protein_coding	Hbe2
	ENSRNOG00000062803	10		protein_coding	Olfr411
25467	ENSRNOG00000014597	9	IRS-1	protein_coding	Irs1
25467	ENSRNOG00000014597	9	IRS1IRM	protein_coding	Irs1
25467	ENSRNOG00000014597	9	pp185	protein_coding	Irs1
	ENSRNOG00000066872	7		lncRNA	
65218	ENSRNOG00000025584	7	AGAP-2	protein_coding	Agap2
65218	ENSRNOG00000025584	7	Centg1	protein_coding	Agap2
65218	ENSRNOG00000025584	7	cnt-g1	protein_coding	Agap2
65218	ENSRNOG00000025584	7	Pike	protein_coding	Agap2
315829	ENSRNOG00000069372	8	LOC315829	protein_coding	Fam83b
315829	ENSRNOG00000069372	8	RGD1311988	protein_coding	Fam83b
	ENSRNOG00000065129	7		lncRNA	
287076	ENSRNOG00000007678	10	LOC287076	protein_coding	Zfp263
303218	ENSRNOG00000003384	10	Hs3st3b	protein_coding	Hs3st3b1
303218	ENSRNOG00000003384	10	LOC303218	protein_coding	Hs3st3b1
293267	ENSRNOG00000029286	1	Glnb1	protein_coding	Hbe1
293267	ENSRNOG00000029286	1	Hbb-y	protein_coding	Hbe1
293267	ENSRNOG00000029286	1	LOC293267	protein_coding	Hbe1
59305	ENSRNOG00000010929	10	Tcam1p	protein_coding	Tcam1
	ENSRNOG00000067978	9		pseudogene	
316687	ENSRNOG00000011962	9	GIN-1	protein_coding	Gin1
316687	ENSRNOG00000011962	9	LOC316687	protein_coding	Gin1
316687	ENSRNOG00000011962	9	RGD1307449	protein_coding	Gin1
102549144	ENSRNOG00000064401	7		lncRNA	
287525	ENSRNOG00000026783	10	LOC287525	protein_coding	Smyd4
303918	ENSRNOG00000026008	11	LOC303918	protein_coding	Gtf2e1
100362634	ENSRNOG00000061499	7	LOC100362634	protein_coding	Kmt2d
100362634	ENSRNOG00000061499	7	Mll2	protein_coding	Kmt2d
58808	ENSRNOG00000010486	9	DLG6	protein_coding	Mpp4
58808	ENSRNOG00000010486	9	rDLG6	protein_coding	Mpp4
246324	ENSRNOG00000042189	9	Rab0	protein_coding	Rab31
	ENSRNOG00000069308	7		lncRNA	
29578	ENSRNOG00000036839	7	HDP	protein_coding	Hnrnpa1
29578	ENSRNOG00000036839	7	hnRNP A1	protein_coding	Hnrnpa1
29578	ENSRNOG00000036839	7	Hnrpa1	protein_coding	Hnrnpa1
360733	ENSRNOG00000066242	11	LOC360733	protein_coding	Rtp4
360733	ENSRNOG00000066242	11	RGD1306974	protein_coding	Rtp4
310848	ENSRNOG00000011053	2	LOC310848	protein_coding	Cyp2u1
498011	ENSRNOG00000006548	10	Endo180	protein_coding	Mrc2
360537	ENSRNOG00000003590	10	LOC360537	protein_coding	Tom1l2
301010	ENSRNOG00000020450	8	LOC301010	protein_coding	Slc26a6
	ENSRNOG00000068408	7		lncRNA	
58923	ENSRNOG00000008134	10	LOC102552366	protein_coding	Mefv
293271	ENSRNOG00000029051	1		protein_coding	Olr132
103690021	ENSRNOG00000054416	9	LOC690912	protein_coding	Fam124b
286973	ENSRNOG00000006853	5	Elav2	protein_coding	Elavl2
286973	ENSRNOG00000006853	5	Hub	protein_coding	Elavl2
286973	ENSRNOG00000006853	5	LOC360404	protein_coding	Elavl2
	ENSRNOG00000066841	7		lncRNA	
288671	ENSRNOG00000001316	12	APC5	protein_coding	Anapc5
288671	ENSRNOG00000001316	12	LOC288671	protein_coding	Anapc5
	ENSRNOG00000045565	10		protein_coding	
	ENSRNOG00000063061	7		lncRNA	
287418	ENSRNOG00000004566	10	E5	protein_coding	Arhgef15
287418	ENSRNOG00000004566	10	LOC287418	protein_coding	Arhgef15
300849	ENSRNOG00000008214	8	LOC300849	protein_coding	Fbxo9
	ENSRNOG00000016661	1		pseudogene	Olr133-ps
	ENSRNOG00000064491	7		lncRNA	
140670	ENSRNOG00000061543	10	AP105B	protein_coding	Ap2b1
140670	ENSRNOG00000061543	10	LOC100912146	protein_coding	Ap2b1
246271	ENSRNOG00000017856	9	pet-1	protein_coding	Fev
246271	ENSRNOG00000017856	9	Pet1	protein_coding	Fev
81745	ENSRNOG00000006136	10		protein_coding	Pdpk1
287534	ENSRNOG00000006674	10	Fam101b	protein_coding	Rflnb
287534	ENSRNOG00000006674	10	MGC94755	protein_coding	Rflnb
287534	ENSRNOG00000006674	10	RGD1359691	protein_coding	Rflnb
	ENSRNOG00000068195	7		lncRNA	
313050	ENSRNOG00000009705	5	Lck1	protein_coding	Lck
313050	ENSRNOG00000009705	5	Lcktkr	protein_coding	Lck
313050	ENSRNOG00000009705	5	Lck_mapped	protein_coding	Lck
	ENSRNOG00000051198	9		protein_coding	AABR07039169.1
303901	ENSRNOG00000002238	11	LOC303901	protein_coding	Sema5b
293273	ENSRNOG00000024877	1	ratchr1-161864433-161865386_ORF	protein_coding	Olr136
301611	ENSRNOG00000062550	9	ratchr9-91994919-91995878_ORF	protein_coding	Olr1349
	ENSRNOG00000060017	7		lncRNA	AABR07058578.2
366998	ENSRNOG00000036837	7	LOC366998	protein_coding	Nfe2
	ENSRNOG00000064195	7		lncRNA	
287722	ENSRNOG00000023628	10	LOC287722	protein_coding	Tmem106a
287722	ENSRNOG00000023628	10	MGC108779	protein_coding	Tmem106a
287722	ENSRNOG00000023628	10	RGD1309043	protein_coding	Tmem106a
499219	ENSRNOG00000024789	1		protein_coding	
	ENSRNOG00000070425	7		lncRNA	
286964	ENSRNOG00000002597	7	Hsd17b9	protein_coding	Hsd17b6
286964	ENSRNOG00000002597	7	LOC286964	protein_coding	Hsd17b6
286964	ENSRNOG00000002597	7	MGC108559	protein_coding	Hsd17b6
362891	ENSRNOG00000025570	7	MGC94750	protein_coding	Os9
362891	ENSRNOG00000025570	7	Os-9	protein_coding	Os9
25725	ENSRNOG00000049876	10	RIIA	protein_coding	Prkar1a
192256	ENSRNOG00000015528	9	MGC91486	protein_coding	Pja2
192256	ENSRNOG00000015528	9	Neurodap1	protein_coding	Pja2
192256	ENSRNOG00000015528	9	praja2	protein_coding	Pja2
	ENSRNOG00000066185	7		lncRNA	
	ENSRNOG00000008914	5		pseudogene	AABR07049348.1
54244	ENSRNOG00000005330	10	CBP	protein_coding	Crebbp
54244	ENSRNOG00000005330	10	RSTS	protein_coding	Crebbp
54244	ENSRNOG00000005330	10	RTS	protein_coding	Crebbp
54321	ENSRNOG00000011559	2		protein_coding	Cnn3
	ENSRNOG00000036836	7		protein_coding	AABR07058937.1
293333	ENSRNOG00000068326	1	ratchr1-162938513-162939454_ORF	protein_coding	Olr189
689711	ENSRNOG00000063517	12	Fam101a	protein_coding	Rflna
689711	ENSRNOG00000063517	12	LOC689711	protein_coding	Rflna
497933	ENSRNOG00000004668	10	LOC497933	protein_coding	Slc25a35
	ENSRNOG00000064872	7		lncRNA	
287464	ENSRNOG00000007054	10	LOC287464	protein_coding	Dhx33
	ENSRNOG00000042948	1		pseudogene	Olr138-ps
313806	ENSRNOG00000000123	5	Ibrdc3	protein_coding	Rnf19b
313806	ENSRNOG00000000123	5	LOC313806	protein_coding	Rnf19b
29229	ENSRNOG00000066132	7		protein_coding	Spt1
301100	ENSRNOG00000025957	8	LOC301100	protein_coding	Ooep
301100	ENSRNOG00000025957	8	RGD1311103	protein_coding	Ooep
29495	ENSRNOG00000018526	10	Dlgh4	protein_coding	Dlg4
29495	ENSRNOG00000018526	10	PSD-95	protein_coding	Dlg4
29495	ENSRNOG00000018526	10	PSD95	protein_coding	Dlg4
29495	ENSRNOG00000018526	10	SAP-90	protein_coding	Dlg4
29495	ENSRNOG00000018526	10	Sap90	protein_coding	Dlg4
408214	ENSRNOG00000033929	11	Stfa2	protein_coding	Stfa2l1
64023	ENSRNOG00000001827	11	LOC100910195	protein_coding	Masp1
64023	ENSRNOG00000001827	11	MASP-1	protein_coding	Masp1
64023	ENSRNOG00000001827	11	Masp1/3	protein_coding	Masp1
64023	ENSRNOG00000001827	11	Masp3	protein_coding	Masp1
64023	ENSRNOG00000001827	11	raRF	protein_coding	Masp1
	ENSRNOG00000063589	7		lncRNA	
	ENSRNOG00000070666	7		lncRNA	
293334	ENSRNOG00000064922	1	ratchr1-162952790-162953737_ORF	protein_coding	Olr190
501056	ENSRNOG00000031141	8	LOC501056	protein_coding	Tmem89
501056	ENSRNOG00000031141	8	RGD1564575	protein_coding	Tmem89
301544	ENSRNOG00000014119	9	Farslb	protein_coding	Farsb
301544	ENSRNOG00000014119	9	MGC94847	protein_coding	Farsb
25344	ENSRNOG00000046799	10		protein_coding	Phb
	ENSRNOG00000066498	7		lncRNA	
303909	ENSRNOG00000064199	11	LOC303909	protein_coding	Stfa2
303909	ENSRNOG00000064199	11	RGD1562186	protein_coding	Stfa2
29531	ENSRNOG00000001338	12	4HPPD	protein_coding	Hpd
246327	ENSRNOG00000031993	7	MGC109113	protein_coding	Prim1
	ENSRNOG00000017362	1		protein_coding	AC107331.1
84411	ENSRNOG00000008691	8	Ick	protein_coding	Cilk1
84411	ENSRNOG00000008691	8	MRK	protein_coding	Cilk1
360643	ENSRNOG00000005904	10	LOC360643	protein_coding	Cdc27
298227	ENSRNOG00000006615	5	Cc1-6	protein_coding	Mtap
298227	ENSRNOG00000006615	5	LOC298227	protein_coding	Mtap
103690158	ENSRNOG00000025273	9		protein_coding	AABR07068728.1
287419	ENSRNOG00000004980	10	LOC287419	protein_coding	Rangrf
287419	ENSRNOG00000004980	10	RGD1563195	protein_coding	Rangrf
366468	ENSRNOG00000068296	5	LOC366468	protein_coding	Lsm10
29283	ENSRNOG00000011138	8	P23	protein_coding	Rpl29
682974	ENSRNOG00000063905	2	Hsd3b	protein_coding	Hsd3b3
25520	ENSRNOG00000070180	7	AMPKg	protein_coding	Prkag1
25520	ENSRNOG00000070180	7	Prkga1	protein_coding	Prkag1
64133	ENSRNOG00000056658	1	Xt1	protein_coding	Xylt1
64133	ENSRNOG00000056658	1	XYLT-1	protein_coding	Xylt1
689599	ENSRNOG00000012115	9		protein_coding	
	ENSRNOG00000053437	10		pseudogene	AC103090.1
315345	ENSRNOG00000036835	7	LOC315345	protein_coding	Copz1
	ENSRNOG00000065284	7		protein_coding	Olfr791
287472	ENSRNOG00000071015	10	LOC287472	protein_coding	Tlcd1
360230	ENSRNOG00000025679	5	Lyk4	protein_coding	Stk40
360230	ENSRNOG00000025679	5	RGD1307310	protein_coding	Stk40
287371	ENSRNOG00000021303	10	LOC287371	protein_coding	Drc3
287371	ENSRNOG00000021303	10	LOC691364	protein_coding	Drc3
287371	ENSRNOG00000021303	10	Lrrc48	protein_coding	Drc3
287371	ENSRNOG00000021303	10	RGD1309150	protein_coding	Drc3
	ENSRNOG00000064605	8		protein_coding	
	ENSRNOG00000063807	10		protein_coding	
287774	ENSRNOG00000003566	10	apo-H	protein_coding	Apoh
287774	ENSRNOG00000003566	10	B2GPI	protein_coding	Apoh
287774	ENSRNOG00000003566	10	beta(2)GPI	protein_coding	Apoh
287774	ENSRNOG00000003566	10	LOC287774	protein_coding	Apoh
288124	ENSRNOG00000002176	11	LOC288124	protein_coding	Nectin3
288124	ENSRNOG00000002176	11	Pvrl3	protein_coding	Nectin3
117042	ENSRNOG00000025936	12	MGC93267	protein_coding	Rpl6
	ENSRNOG00000068893	9		protein_coding	
	ENSRNOG00000043382	7		pseudogene	Olr941-ps
365330	ENSRNOG00000016954	1	ratchr1-161966238-161965294_ORF	protein_coding	Olr142
688228	ENSRNOG00000050675	10	LOC688228	protein_coding	Myl4
287420	ENSRNOG00000005193	10	LOC287420	protein_coding	Pfas
	ENSRNOG00000070364	5		protein_coding	
363261	ENSRNOG00000014692	9	LOC363261	protein_coding	Mogat1
288818	ENSRNOG00000069689	7		protein_coding	Olr889
58840	ENSRNOG00000009381	8	ERK-3	protein_coding	Mapk6
58840	ENSRNOG00000009381	8	ERK3	protein_coding	Mapk6
58840	ENSRNOG00000009381	8	MAPK 6	protein_coding	Mapk6
58840	ENSRNOG00000009381	8	MGC124957	protein_coding	Mapk6
58840	ENSRNOG00000009381	8	p55-MAPK	protein_coding	Mapk6
299971	ENSRNOG00000004846	7	LOC299971	protein_coding	Atp6v1c1
299971	ENSRNOG00000004846	7	MGC109315	protein_coding	Atp6v1c1
	ENSRNOG00000064864	7		pseudogene	
293382	ENSRNOG00000063047	1	ratchr1-165358333-165357389_ORF	protein_coding	Olr237
102555239	ENSRNOG00000064088	9		protein_coding	
310775	ENSRNOG00000017784	2	LOC310775	protein_coding	Lrif1
310775	ENSRNOG00000017784	2	RGD1306520	protein_coding	Lrif1
690130	ENSRNOG00000042607	12	LOC690130	protein_coding	Rhof
360572	ENSRNOG00000023344	10	LOC360572	protein_coding	Rpl23a
171142	ENSRNOG00000001770	11	1	protein_coding	Ehhadh
171142	ENSRNOG00000001770	11	LBP	protein_coding	Ehhadh
171142	ENSRNOG00000001770	11	MEF	protein_coding	Ehhadh
171142	ENSRNOG00000001770	11	Mfe	protein_coding	Ehhadh
171142	ENSRNOG00000001770	11	Mfe1	protein_coding	Ehhadh
171142	ENSRNOG00000001770	11	MFP1	protein_coding	Ehhadh
171142	ENSRNOG00000001770	11	PBE	protein_coding	Ehhadh
171142	ENSRNOG00000001770	11	PBFE	protein_coding	Ehhadh
171142	ENSRNOG00000001770	11	pe-CoA	protein_coding	Ehhadh
171142	ENSRNOG00000001770	11	perMFE-1	protein_coding	Ehhadh
362545	ENSRNOG00000007527	5	Bbp	protein_coding	Tm2d1
362545	ENSRNOG00000007527	5	LOC362545	protein_coding	Tm2d1
362545	ENSRNOG00000007527	5	LOC685326	protein_coding	Tm2d1
368178	ENSRNOG00000016199	7	Hoxc8	protein_coding	Hoxc9
368178	ENSRNOG00000016199	7	LOC300264	protein_coding	Hoxc9
	ENSRNOG00000056878	7		protein_coding	AABR07055492.1
682138	ENSRNOG00000050868	8	LOC682138	protein_coding	Ddx43
117053	ENSRNOG00000018320	1		protein_coding	Rps15a
450230	ENSRNOG00000013611	10	Ka26	protein_coding	Krt32
363235	ENSRNOG00000023280	9	LOC363235	protein_coding	Als2
	ENSRNOG00000071060	9		protein_coding	
	ENSRNOG00000067207	7		lncRNA	
303470	ENSRNOG00000022664	10	LOC303470	protein_coding	Kat7
303470	ENSRNOG00000022664	10	MYST-2	protein_coding	Kat7
303470	ENSRNOG00000022664	10	Myst2	protein_coding	Kat7
116501	ENSRNOG00000002997	10	E3karp	protein_coding	Slc9a3r2
116501	ENSRNOG00000002997	10	NHERF-2	protein_coding	Slc9a3r2
116501	ENSRNOG00000002997	10	SIP-1	protein_coding	Slc9a3r2
116501	ENSRNOG00000002997	10	TKA-1	protein_coding	Slc9a3r2
501194	ENSRNOG00000011613	9	LOC501194	protein_coding	Ppip5k2
501194	ENSRNOG00000011613	9	MGC114398	protein_coding	Ppip5k2
	ENSRNOG00000064226	7		pseudogene	
	ENSRNOG00000064246	7		lncRNA	
362892	ENSRNOG00000006209	7	LOC102553371	protein_coding	Mbd6
362892	ENSRNOG00000006209	7	LOC362892	protein_coding	Mbd6
681371	ENSRNOG00000024964	10	LOC681371	protein_coding	Nufip2
363004	ENSRNOG00000042094	7	LOC363004	protein_coding	Prr13
363004	ENSRNOG00000042094	7	MGC105664	protein_coding	Prr13
363004	ENSRNOG00000042094	7	RGD1307129	protein_coding	Prr13
	ENSRNOG00000064691	7		lncRNA	
315305	ENSRNOG00000061088	7	Atf-1	protein_coding	Atf1
362605	ENSRNOG00000024259	5	LOC362605	protein_coding	Tmem54
362605	ENSRNOG00000024259	5	MGC124700	protein_coding	Tmem54
362605	ENSRNOG00000024259	5	RGD1304886	protein_coding	Tmem54
288051	ENSRNOG00000001797	11	LOC288051	protein_coding	Umps
108351537	ENSRNOG00000065531	7		lncRNA	
	ENSRNOG00000063164	1		protein_coding	Olfr472
288813	ENSRNOG00000069127	7		protein_coding	Olr896
24422	ENSRNOG00000029861	8	GST 1-1	protein_coding	Gsta2
24422	ENSRNOG00000029861	8	GST 1a-1a	protein_coding	Gsta2
24422	ENSRNOG00000029861	8	GST A1-1	protein_coding	Gsta2
24422	ENSRNOG00000029861	8	GST B	protein_coding	Gsta2
24422	ENSRNOG00000029861	8	GST Ya1	protein_coding	Gsta2
24422	ENSRNOG00000029861	8	Gsta1	protein_coding	Gsta2
287989	ENSRNOG00000031801	11		protein_coding	Ephb3
303190	ENSRNOG00000003719	10	LOC303190	protein_coding	Atpaf2
171039	ENSRNOG00000001368	12		protein_coding	Rph3a
501201	ENSRNOG00000049880	9	LOC501201	protein_coding	Tmem200c
501201	ENSRNOG00000049880	9	RGD1561734	protein_coding	Tmem200c
	ENSRNOG00000069679	7		lncRNA	
	ENSRNOG00000068119	7		pseudogene	
293379	ENSRNOG00000068532	1		protein_coding	Olr234
287069	ENSRNOG00000005418	10	HSP 75	protein_coding	Trap1
287069	ENSRNOG00000005418	10	MGC95278	protein_coding	Trap1
287069	ENSRNOG00000005418	10	TRAP-1	protein_coding	Trap1
	ENSRNOG00000063228	7		lncRNA	
303965	ENSRNOG00000061038	11		protein_coding	Myh15
	ENSRNOG00000066246	9		protein_coding	
	ENSRNOG00000068601	7		lncRNA	
303238	ENSRNOG00000005357	10	LOC303238	protein_coding	Ctc1
303238	ENSRNOG00000005357	10	RGD1563106	protein_coding	Ctc1
303638	ENSRNOG00000004147	10	LOC303638	protein_coding	Abca8a
300981	ENSRNOG00000011189	8	ACY IA	protein_coding	Acy1
300981	ENSRNOG00000011189	8	ACY IB	protein_coding	Acy1
300981	ENSRNOG00000011189	8	ACY-1A	protein_coding	Acy1
300981	ENSRNOG00000011189	8	ACY-1B	protein_coding	Acy1
300981	ENSRNOG00000011189	8	Acy1a	protein_coding	Acy1
300981	ENSRNOG00000011189	8	Acy1b	protein_coding	Acy1
303567	ENSRNOG00000020916	10	LOC303567	protein_coding	Tmub2
303567	ENSRNOG00000020916	10	MGC116065	protein_coding	Tmub2
303567	ENSRNOG00000020916	10	RGD1304758	protein_coding	Tmub2
	ENSRNOG00000066635	7		lncRNA	
24158	ENSRNOG00000009845	2	MCAD	protein_coding	Acadm
24158	ENSRNOG00000009845	2	MCAD, medium chain acyl-CoA dehydrogenase	protein_coding	Acadm
684979	ENSRNOG00000014672	10	LOC684979	protein_coding	Hs3st6
303902	ENSRNOG00000002240	11	Dirc2	protein_coding	Slc49a4
303902	ENSRNOG00000002240	11	LOC303902	protein_coding	Slc49a4
25583	ENSRNOG00000008700	10	BA3A1C	protein_coding	Cryba1
25583	ENSRNOG00000008700	10	beta-A3	protein_coding	Cryba1
367323	ENSRNOG00000022576	9	LOC367323	protein_coding	Nudt12
	ENSRNOG00000070115	7		protein_coding	
29516	ENSRNOG00000011417	1		protein_coding	Pde3b
	ENSRNOG00000068009	7		lncRNA	
58814	ENSRNOG00000010447	8	N-Tmod	protein_coding	Tmod2
301555	ENSRNOG00000015633	9	LOC301555	protein_coding	Cul3
301555	ENSRNOG00000015633	9	MGC189292	protein_coding	Cul3
	ENSRNOG00000063058	7		lncRNA	
103693266	ENSRNOG00000069630	10	Ac1158	protein_coding	Rsl1d1
103693266	ENSRNOG00000069630	10	Csig	protein_coding	Rsl1d1
103693266	ENSRNOG00000069630	10	LOC302898	protein_coding	Rsl1d1
302898	ENSRNOG00000069630	10	Ac1158	protein_coding	Rsl1d1
302898	ENSRNOG00000069630	10	Csig	protein_coding	Rsl1d1
302898	ENSRNOG00000069630	10	LOC302898	protein_coding	Rsl1d1
362600	ENSRNOG00000010849	5	Adprhl2	protein_coding	Adprs
362600	ENSRNOG00000010849	5	LOC362600	protein_coding	Adprs
	ENSRNOG00000067620	7		lncRNA	
259224	ENSRNOG00000012390	10	LOC259224	protein_coding	Npw
259224	ENSRNOG00000012390	10	PPL8	protein_coding	Npw
	ENSRNOG00000069968	7		lncRNA	
100362606	ENSRNOG00000063808	9	LOC100362606	protein_coding	Akain1
25633	ENSRNOG00000006873	10	MGC108543	protein_coding	Dnase1
	ENSRNOG00000064133	7		lncRNA	
365332	ENSRNOG00000017211	1	ratchr1-162297320-162298261_ORF	protein_coding	Olr152
	ENSRNOG00000067773	7		protein_coding	
	ENSRNOG00000063760	7		lncRNA	
	ENSRNOG00000068134	9		pseudogene	
300231	ENSRNOG00000056106	7	LOC300231	protein_coding	Dip2b
